x0,y0,z0,P
   -0.017337 ,  -5.7266e-05 ,   4.5067e-05 ,         0.21
  -0.0031308 ,   8.4545e-05 ,   1.8033e-06 ,         0.92
   -0.014506 ,   1.3017e-05 ,   6.9848e-05 ,         0.34
   -0.020874 ,   6.9855e-05 ,   5.7084e-07 ,         0.22
   0.0052742 ,   2.6312e-05 ,   6.5468e-05 ,         0.57
   0.0082629 ,   6.0497e-05 ,   7.5497e-05 ,         0.94
  -0.0085866 ,   -7.071e-06 ,    6.199e-05 ,         0.83
   -0.033398 ,   1.5559e-05 ,   3.0485e-05 ,         0.17
  -0.0090849 ,   3.1574e-05 ,   3.7514e-05 ,         0.72
   -0.020849 ,  -6.7293e-05 ,  -4.8175e-05 ,         0.14
   0.0095597 ,   7.4471e-05 ,  -5.3354e-05 ,         0.64
   -0.025659 ,   9.1437e-05 ,  -3.6615e-05 ,         0.01
  -0.0046904 ,   8.3526e-06 ,   4.5628e-05 ,         0.69
    -0.01324 ,  -8.6681e-05 ,   9.4752e-06 ,         0.15
   -0.030339 ,  -5.4384e-05 ,   5.3697e-05 ,         0.08
  -0.0055282 ,  -6.2771e-05 ,  -9.4493e-06 ,         0.74
   -0.037477 ,   -6.664e-06 ,   7.1106e-05 ,         0.07
   -0.030778 ,   6.4008e-05 ,   2.9317e-05 ,         0.17
   -0.037717 ,  -7.4334e-05 ,   3.1434e-05 ,         0.02
   0.0042521 ,   3.9704e-05 ,   7.6555e-05 ,         0.92
   0.0019897 ,   5.4213e-05 ,   8.9734e-06 ,         0.52
   -0.034092 ,    2.873e-05 ,  -8.4098e-06 ,         0.27
   -0.019479 ,  -8.2378e-05 ,   3.8387e-05 ,         0.07
   -0.033989 ,   6.0605e-05 ,   -1.493e-05 ,         0.09
   -0.011395 ,   6.8613e-06 ,  -8.7784e-05 ,         0.25
   0.0074695 ,   4.2307e-05 ,   1.9548e-06 ,         0.06
   -0.027181 ,  -1.4073e-05 ,  -2.9926e-05 ,         0.28
   0.0094933 ,  -2.5997e-05 ,  -9.1519e-05 ,         0.83
    -0.02251 ,  -5.7317e-05 ,  -7.4016e-05 ,         0.03
   -0.029574 ,  -9.4637e-05 ,  -3.2275e-05 ,            0
  -0.0067086 ,   1.8504e-05 ,   9.1105e-05 ,         0.96
   0.0086672 ,   2.6898e-06 ,  -1.9014e-05 ,            0
   -0.008865 ,   1.0156e-05 ,     7.31e-05 ,         0.88
   -0.036823 ,  -6.8768e-05 ,   7.2437e-05 ,            0
   -0.021325 ,   5.5345e-05 ,  -4.5244e-05 ,         0.19
   -0.031687 ,    5.792e-05 ,  -7.3351e-05 ,            0
   -0.028436 ,  -2.1674e-05 ,   1.5246e-05 ,         0.33
    -0.03739 ,  -4.1189e-05 ,   9.0437e-05 ,         0.01
   0.0050878 ,  -7.4536e-05 ,  -6.0593e-05 ,         0.96
 -0.00033542 ,   6.3473e-05 ,  -4.0172e-05 ,         0.77
   -0.021349 ,    5.526e-05 ,   -3.551e-05 ,         0.21
   0.0016027 ,  -4.8762e-05 ,  -3.1635e-05 ,         0.51
  -0.0023083 ,  -4.2095e-05 ,   7.3724e-05 ,         0.91
  -0.0089068 ,   7.0494e-06 ,    -9.32e-06 ,         0.53
   -0.020295 ,  -5.7198e-05 ,   2.1655e-05 ,         0.28
   -0.022036 ,   7.9227e-05 ,  -5.4313e-05 ,         0.01
   -0.035557 ,   7.2324e-05 ,     1.53e-05 ,         0.09
   -0.022916 ,  -6.7416e-05 ,  -1.3929e-05 ,          0.1
   -0.012566 ,  -1.4724e-05 ,   -6.891e-05 ,         0.44
   -0.016973 ,   2.3887e-05 ,   5.0191e-05 ,          0.4
  -0.0077274 ,  -5.0443e-05 ,    8.345e-05 ,         0.99
   -0.014324 ,     3.78e-05 ,   9.1603e-05 ,         0.02
  0.00072132 ,  -3.1296e-05 ,   6.4469e-05 ,         0.74
   -0.035141 ,  -8.1997e-05 ,    5.659e-05 ,            0
   -0.016814 ,  -6.4397e-05 ,  -2.0284e-05 ,         0.27
   -0.010509 ,   6.2235e-05 ,   1.9677e-05 ,          0.8
   -0.030641 ,  -4.3664e-05 ,  -1.5021e-05 ,         0.19
  -0.0094335 ,  -6.8254e-06 ,   4.3427e-05 ,          0.7
   -0.037403 ,   4.8704e-06 ,   9.1125e-05 ,         0.02
   -0.011214 ,   3.6703e-06 ,   8.5164e-05 ,          0.3
   0.0021172 ,   4.1228e-05 ,   5.9981e-05 ,         0.71
   -0.015014 ,   8.7661e-05 ,  -2.4624e-05 ,         0.12
   -0.018049 ,   6.5779e-05 ,  -2.8141e-05 ,         0.29
   -0.032547 ,   3.1089e-05 ,  -6.7477e-05 ,         0.06
   -0.038586 ,  -6.2883e-06 ,  -4.5753e-05 ,         0.08
  -0.0021665 ,   3.4458e-05 ,    6.849e-05 ,          0.8
 -0.00019469 ,  -2.4152e-05 ,   2.9057e-05 ,         0.42
   -0.025322 ,   8.5739e-06 ,   2.1183e-05 ,         0.29
    -0.03424 ,    8.266e-05 ,   6.2242e-07 ,         0.06
   -0.021245 ,  -3.1619e-05 ,   7.1315e-05 ,         0.12
   0.0014447 ,   -1.459e-05 ,  -4.4539e-05 ,         0.44
   0.0020888 ,  -4.4999e-05 ,  -4.5143e-05 ,         0.62
  -0.0067381 ,  -7.6479e-05 ,  -2.1213e-05 ,         0.91
    0.008007 ,  -6.9119e-05 ,   2.7851e-05 ,         0.45
   0.0071559 ,  -8.3224e-06 ,   3.4735e-05 ,         0.03
   -0.034365 ,  -4.1131e-05 ,  -4.2879e-07 ,         0.18
  -0.0075856 ,   2.2915e-07 ,   -3.153e-06 ,         0.57
    -0.01596 ,   5.0363e-06 ,  -6.4469e-05 ,         0.29
   -0.036674 ,  -6.2062e-05 ,  -3.2143e-05 ,         0.06
   0.0048886 ,  -5.8713e-07 ,  -3.9979e-05 ,         0.21
   -0.015138 ,  -4.9833e-05 ,  -6.4692e-05 ,         0.21
  -0.0014348 ,   9.5711e-06 ,   9.3593e-06 ,         0.37
   -0.036982 ,  -3.4581e-05 ,   -9.558e-07 ,         0.16
   -0.026877 ,  -5.5987e-05 ,   7.9917e-05 ,            0
  -0.0074465 ,   8.2685e-05 ,   5.4052e-05 ,            1
    -0.03332 ,   1.0526e-05 ,   1.4084e-05 ,         0.19
  -0.0080727 ,   2.2484e-05 ,   6.6583e-05 ,          0.8
   -0.020753 ,  -4.3581e-05 ,  -8.2024e-05 ,         0.05
  -0.0017151 ,  -4.4789e-05 ,   2.0559e-05 ,         0.58
  -0.0073542 ,  -3.1261e-05 ,  -8.5822e-05 ,         0.97
   -0.020926 ,  -3.8439e-06 ,   9.0117e-05 ,         0.03
   -0.024999 ,   7.9159e-05 ,   4.8597e-06 ,         0.07
   -0.022993 ,   -4.634e-06 ,  -9.5306e-07 ,         0.49
   0.0059463 ,  -1.1315e-05 ,   6.0574e-05 ,         0.45
   -0.017187 ,   8.9724e-05 ,  -3.1522e-05 ,         0.05
   -0.017875 ,   6.8638e-05 ,  -4.5742e-05 ,         0.11
   -0.017291 ,  -4.8079e-05 ,   3.8427e-05 ,         0.38
   0.0072641 ,   7.8528e-05 ,   1.2364e-05 ,          0.6
   -0.029044 ,   -2.337e-05 ,  -4.3434e-05 ,         0.21
   0.0041201 ,   3.9363e-05 ,  -6.4534e-05 ,         0.69
   -0.039006 ,   9.7498e-05 ,  -1.7648e-05 ,            0
   -0.022912 ,   8.6343e-05 ,   3.2275e-05 ,         0.03
  -0.0016986 ,  -5.0667e-05 ,   1.6349e-05 ,         0.62
    -0.02286 ,  -7.1766e-05 ,  -4.0917e-05 ,         0.16
  -0.0090597 ,    -2.32e-05 ,  -5.5163e-05 ,         0.82
   -0.017349 ,  -1.8963e-05 ,  -9.7518e-05 ,         0.02
   -0.039492 ,  -1.7028e-05 ,   -2.345e-05 ,         0.13
   -0.010046 ,  -7.2315e-06 ,  -4.9505e-05 ,         0.71
  -0.0099216 ,   -6.323e-05 ,   6.4152e-05 ,         0.93
  -0.0075291 ,  -2.5321e-05 ,   -1.425e-05 ,         0.52
   -0.022864 ,   5.4333e-05 ,   4.8584e-05 ,         0.18
   -0.015335 ,   8.3671e-05 ,   3.1709e-05 ,         0.06
  -0.0049113 ,   8.5261e-05 ,  -1.0899e-05 ,         0.88
   0.0043901 ,  -8.1698e-06 ,   3.6741e-05 ,         0.26
   -0.037247 ,  -5.4737e-05 ,  -3.7186e-05 ,         0.08
   -0.035082 ,   5.7528e-05 ,  -1.3941e-05 ,         0.03
  -0.0075109 ,   2.7161e-05 ,   6.3618e-05 ,         0.86
  -0.0017965 ,   2.6848e-05 ,   7.1786e-05 ,         0.83
   0.0093979 ,  -2.0792e-05 ,   3.2027e-05 ,            0
   -0.033734 ,   8.6817e-05 ,  -3.8938e-05 ,         0.01
   -0.021776 ,  -6.1864e-05 ,   5.0743e-05 ,         0.12
  -0.0061885 ,  -5.8675e-06 ,   3.9937e-05 ,         0.65
   -0.021212 ,   4.3469e-05 ,   6.1396e-05 ,         0.15
   0.0031729 ,  -7.7043e-05 ,   5.8142e-05 ,         0.98
   -0.025401 ,  -6.2465e-05 ,   6.2683e-05 ,         0.01
   -0.033326 ,   5.6261e-05 ,   6.0759e-05 ,         0.05
  -0.0063675 ,  -6.2671e-05 ,   2.7101e-05 ,         0.84
   -0.029871 ,   4.2817e-05 ,   2.7747e-05 ,         0.14
   0.0034258 ,  -5.6713e-05 ,  -4.9763e-05 ,         0.66
  -0.0024421 ,   4.9758e-05 ,    3.438e-06 ,         0.62
   -0.019031 ,  -5.0625e-05 ,  -2.5102e-05 ,         0.33
   -0.039988 ,   2.3577e-05 ,  -9.2478e-05 ,            0
   -0.032527 ,   8.6384e-06 ,   9.3689e-05 ,         0.01
   -0.026308 ,  -8.4428e-05 ,   2.8598e-05 ,         0.02
   0.0036213 ,  -8.7226e-05 ,  -4.0617e-05 ,            1
  -0.0099374 ,   3.9181e-05 ,   1.5913e-05 ,         0.77
   -0.023941 ,  -7.1921e-05 ,   1.6773e-06 ,         0.13
   -0.025785 ,  -4.9581e-05 ,   -6.174e-05 ,         0.09
   -0.018234 ,   1.7159e-05 ,   9.4007e-05 ,         0.01
    0.005188 ,   4.2382e-05 ,  -6.9595e-05 ,         0.77
   0.0062553 ,   6.1358e-05 ,  -1.1276e-05 ,         0.38
   -0.014735 ,   4.8964e-05 ,  -7.0729e-05 ,         0.14
  -0.0086209 ,  -9.0359e-05 ,  -3.4078e-06 ,         0.98
  -0.0040368 ,  -1.3981e-05 ,    7.621e-05 ,         0.84
   -0.038804 ,  -6.1962e-07 ,  -2.9148e-05 ,          0.1
   -0.011253 ,   7.8778e-06 ,   9.5716e-05 ,         0.11
   -0.037673 ,   2.2325e-05 ,  -6.1307e-06 ,         0.17
   -0.018873 ,  -5.2839e-05 ,  -4.9782e-05 ,         0.12
   -0.016613 ,  -2.7858e-05 ,   -2.031e-05 ,          0.5
   -0.038869 ,   2.8815e-05 ,   5.4508e-05 ,         0.06
   -0.036746 ,   7.6017e-05 ,   4.8474e-05 ,         0.01
   0.0061978 ,  -1.6332e-06 ,   4.9379e-05 ,         0.23
   -0.013293 ,   5.9293e-05 ,  -7.2997e-05 ,         0.09
    -0.02166 ,   7.1578e-05 ,  -4.4755e-05 ,         0.11
   -0.021803 ,  -1.9137e-05 ,   -5.844e-05 ,         0.23
   -0.032431 ,  -7.7483e-06 ,  -4.9287e-05 ,         0.15
    -0.03252 ,    6.338e-06 ,   4.9884e-05 ,         0.21
    -0.02246 ,  -7.7781e-05 ,  -4.0282e-05 ,         0.06
   -0.023202 ,    8.302e-06 ,  -2.0729e-05 ,         0.35
 -0.00079861 ,  -6.8128e-05 ,   4.7027e-05 ,         0.85
   -0.015663 ,    7.855e-05 ,  -5.7158e-06 ,         0.18
    -0.01676 ,   7.2959e-05 ,   4.6301e-05 ,         0.12
   -0.033437 ,  -4.2619e-05 ,   8.9197e-05 ,            0
   0.0043196 ,  -6.1802e-05 ,  -4.4378e-06 ,         0.56
  -0.0062721 ,   4.7356e-05 ,   1.8959e-05 ,         0.72
    0.001758 ,  -1.4254e-05 ,  -9.2583e-05 ,         0.94
  -0.0071756 ,  -8.4174e-05 ,  -3.1237e-05 ,         0.92
   0.0091958 ,  -6.6754e-05 ,  -1.2456e-05 ,         0.12
   0.0089895 ,   1.4527e-05 ,  -2.6431e-05 ,            0
   -0.027492 ,   4.7429e-05 ,  -5.8251e-05 ,         0.12
  -0.0087715 ,   1.0509e-05 ,  -4.1993e-05 ,         0.72
  -0.0035879 ,  -3.0145e-05 ,   6.6394e-05 ,         0.79
   -0.015091 ,  -5.6918e-05 ,   1.7625e-05 ,         0.49
   0.0024914 ,   7.8538e-07 ,    -5.61e-05 ,         0.41
   -0.030454 ,   6.5733e-05 ,   5.4283e-05 ,         0.01
   -0.033793 ,    5.541e-05 ,   4.5688e-05 ,         0.08
    -0.03986 ,   -1.108e-05 ,   8.8225e-05 ,            0
   -0.032352 ,   -4.468e-05 ,  -6.9723e-06 ,         0.15
   -0.013292 ,   8.1134e-05 ,  -1.4081e-05 ,         0.22
   -0.014468 ,  -5.6404e-06 ,  -2.2205e-05 ,          0.6
   -0.020739 ,   -3.392e-05 ,   8.2832e-05 ,         0.06
    -0.02447 ,  -2.1216e-05 ,   7.9596e-05 ,         0.12
   -0.039822 ,   5.7346e-05 ,  -7.8559e-05 ,         0.01
  0.00076212 ,   2.5715e-05 ,  -1.5948e-05 ,         0.39
  -0.0080791 ,  -6.1088e-05 ,  -7.3162e-05 ,         0.96
   -0.017583 ,  -2.4091e-06 ,    7.137e-05 ,         0.31
   -0.027796 ,   6.6559e-05 ,   4.1461e-05 ,          0.1
  0.00016925 ,   2.9602e-05 ,  -4.7796e-05 ,          0.6
   0.0011985 ,  -2.3985e-05 ,  -1.4128e-05 ,          0.3
   0.0026095 ,    8.737e-05 ,  -2.9541e-05 ,          0.9
   -0.016637 ,   3.5256e-05 ,   1.4223e-05 ,         0.58
   0.0085349 ,  -5.2461e-05 ,  -3.0866e-05 ,         0.13
   0.0020622 ,  -1.7262e-05 ,    7.698e-05 ,         0.82
   -0.036073 ,   4.6864e-05 ,    -8.82e-05 ,            0
    -0.02812 ,   2.6063e-05 ,   6.7039e-05 ,          0.1
  0.00087854 ,  -9.3106e-05 ,   3.5162e-05 ,            1
   -0.019709 ,  -3.7315e-05 ,   2.9546e-05 ,         0.36
   -0.016684 ,   2.9196e-05 ,  -5.5926e-05 ,         0.37
   0.0075768 ,  -3.7014e-05 ,  -7.4804e-05 ,         0.66
   0.0082503 ,    6.693e-06 ,   2.4528e-05 ,         0.01
  -0.0017358 ,  -3.5882e-05 ,   7.8671e-05 ,         0.89
   -0.011273 ,    4.324e-05 ,   4.8314e-05 ,         0.71
   0.0057963 ,  -4.2666e-05 ,  -7.9327e-05 ,         0.83
   -0.015228 ,  -5.5584e-05 ,   -2.658e-05 ,         0.43
   -0.031699 ,   2.7285e-05 ,   4.9459e-05 ,         0.13
     -0.0237 ,   5.9544e-05 ,   7.9467e-05 ,            0
   -0.025178 ,   -8.379e-05 ,   1.2689e-05 ,         0.08
   -0.012085 ,   5.3858e-05 ,  -3.5087e-05 ,         0.58
   -0.036626 ,  -2.9733e-05 ,  -1.0112e-05 ,         0.16
   -0.036551 ,   8.3877e-05 ,   1.7612e-05 ,         0.02
   -0.031661 ,   7.5303e-05 ,   2.6505e-05 ,         0.08
   0.0073719 ,    9.215e-06 ,  -2.5564e-05 ,            0
  0.00055442 ,  -3.3107e-05 ,   1.0442e-05 ,         0.33
  -0.0044772 ,  -7.3341e-05 ,   6.6612e-05 ,            1
   0.0085123 ,   1.7376e-05 ,  -6.8309e-05 ,         0.31
   0.0099213 ,  -9.8502e-06 ,   1.1274e-05 ,            0
   0.0093727 ,  -2.2724e-05 ,  -4.6836e-06 ,            0
   -0.032496 ,  -8.9552e-06 ,  -3.6449e-05 ,         0.14
   0.0079239 ,   6.5342e-05 ,  -6.8302e-05 ,         0.91
   -0.013477 ,  -3.2387e-05 ,   6.0078e-05 ,         0.39
   -0.036296 ,  -4.3975e-05 ,   -6.062e-05 ,         0.02
   -0.024409 ,   6.9441e-05 ,  -1.1072e-05 ,          0.1
   0.0047585 ,   2.3126e-05 ,   1.1961e-05 ,         0.16
   0.0017384 ,  -8.0932e-05 ,  -4.9259e-05 ,         0.94
   -0.039883 ,  -4.6045e-05 ,   2.7668e-05 ,          0.1
  -0.0079895 ,  -1.8833e-05 ,    4.833e-05 ,          0.8
  0.00015913 ,  -6.6918e-06 ,   7.6793e-05 ,         0.78
   -0.027743 ,   3.7977e-06 ,  -6.8879e-05 ,         0.07
   -0.036794 ,   6.0661e-05 ,   -1.824e-06 ,         0.09
   -0.026843 ,   3.1422e-05 ,   7.4624e-05 ,         0.07
   -0.034864 ,   1.8834e-05 ,  -9.5012e-05 ,         0.01
   -0.015814 ,   2.6309e-05 ,   7.4243e-05 ,         0.21
   -0.019056 ,   5.3121e-05 ,  -2.5523e-06 ,         0.34
   -0.020936 ,   1.4608e-05 ,  -4.2877e-05 ,         0.25
   0.0043383 ,  -5.8898e-05 ,   3.0371e-05 ,         0.58
   -0.018972 ,  -2.1858e-06 ,  -1.6362e-05 ,         0.41
   -0.025808 ,    -9.36e-05 ,    9.683e-07 ,         0.01
   -0.037591 ,   2.8292e-05 ,  -7.2804e-05 ,         0.04
   -0.029042 ,  -2.7992e-05 ,   3.5389e-05 ,         0.19
   -0.028041 ,   6.4604e-05 ,   3.2024e-05 ,         0.17
   -0.038537 ,  -1.9511e-05 ,  -1.2553e-05 ,         0.12
  -0.0048845 ,   7.8458e-05 ,  -4.9661e-05 ,         0.95
   -0.039618 ,   2.3029e-05 ,   6.2442e-05 ,         0.04
   -0.009454 ,  -6.7444e-05 ,   3.0519e-05 ,         0.81
   -0.019596 ,   -3.975e-07 ,  -7.5289e-05 ,         0.15
   -0.027553 ,   7.9999e-05 ,   2.0104e-05 ,         0.07
   -0.007377 ,   5.7508e-05 ,  -2.0165e-05 ,         0.78
   -0.023986 ,      2.4e-06 ,  -2.7866e-05 ,         0.36
   -0.034816 ,  -6.2992e-05 ,  -2.4402e-05 ,         0.08
   -0.013222 ,   8.8326e-06 ,   2.0011e-05 ,         0.64
   -0.031756 ,  -8.5915e-05 ,   1.1073e-06 ,         0.06
   0.0041719 ,  -1.9372e-05 ,  -2.1812e-06 ,         0.18
  -0.0066771 ,   9.7622e-05 ,  -3.5327e-06 ,            1
   0.0023871 ,   5.2745e-05 ,   -6.813e-05 ,         0.86
  -0.0018669 ,   9.4133e-05 ,  -2.2659e-05 ,         0.99
  0.00035069 ,  -3.0938e-05 ,  -6.4626e-05 ,         0.81
  -0.0083524 ,  -4.0333e-05 ,   2.7969e-05 ,         0.69
  -0.0044786 ,   4.6791e-05 ,  -2.0255e-05 ,         0.65
  -0.0055668 ,  -8.6396e-05 ,   1.1199e-05 ,         0.92
   -0.023953 ,   1.1378e-05 ,   9.9015e-05 ,            0
   -0.013418 ,  -4.7487e-05 ,   3.6222e-05 ,         0.54
   0.0036597 ,  -2.4167e-05 ,  -8.3334e-05 ,         0.82
   -0.037273 ,  -3.0953e-05 ,  -1.1932e-05 ,         0.14
    -0.01498 ,   3.2182e-06 ,  -7.7202e-05 ,         0.24
   -0.018362 ,   6.5593e-05 ,  -1.8629e-06 ,         0.31
   0.0052141 ,   8.3112e-05 ,  -1.9991e-05 ,         0.79
  -0.0084908 ,   -4.987e-05 ,  -1.1169e-05 ,         0.74
   0.0091518 ,   3.0001e-05 ,    -6.93e-06 ,            0
    -0.01074 ,   5.0198e-05 ,   4.4607e-05 ,         0.73
   0.0020318 ,   7.5861e-05 ,   2.5414e-05 ,         0.87
   -0.016559 ,  -1.2169e-05 ,   3.4239e-05 ,         0.58
   -0.012739 ,  -5.8929e-05 ,  -3.2489e-05 ,         0.48
   -0.031045 ,  -7.9235e-05 ,  -1.5613e-05 ,         0.01
  -0.0082769 ,   7.3975e-05 ,  -5.2893e-05 ,         0.96
   0.0081479 ,  -5.3713e-05 ,  -1.3989e-05 ,         0.14
   -0.013299 ,  -5.7727e-05 ,   2.6292e-05 ,          0.5
   -0.016019 ,  -9.0675e-05 ,  -2.4908e-05 ,         0.05
  -0.0003167 ,  -1.9583e-05 ,  -8.1378e-05 ,         0.79
   -0.035364 ,   4.8911e-05 ,   5.1432e-06 ,         0.23
     0.00404 ,   2.7416e-05 ,  -8.2745e-05 ,         0.78
   -0.039806 ,   3.3722e-05 ,   4.2096e-05 ,         0.07
   -0.014424 ,  -5.2191e-05 ,   7.1022e-06 ,         0.57
  -0.0060768 ,  -3.3554e-07 ,    7.808e-06 ,         0.49
   -0.011713 ,  -4.1648e-05 ,   4.4861e-05 ,         0.61
   -0.016077 ,  -3.4798e-05 ,    -5.62e-05 ,         0.33
   -0.023974 ,   2.6694e-05 ,   4.8274e-05 ,         0.23
   -0.009921 ,  -9.7007e-06 ,   5.3052e-05 ,         0.77
   0.0056576 ,    1.574e-05 ,   4.6663e-05 ,         0.29
  -0.0058741 ,   3.2743e-05 ,   9.1075e-05 ,            1
   0.0073367 ,  -4.3058e-05 ,   8.2145e-05 ,         0.88
   -0.035046 ,   4.6035e-05 ,  -4.3047e-05 ,         0.06
   -0.014449 ,  -6.8102e-05 ,   1.2503e-05 ,         0.33
   -0.034494 ,  -6.1894e-05 ,   4.2651e-05 ,         0.06
   -0.012737 ,   3.0098e-05 ,   6.3169e-05 ,         0.42
  -0.0055607 ,   5.0956e-05 ,  -1.0078e-05 ,         0.67
   -0.032629 ,  -8.3136e-05 ,   5.4643e-05 ,            0
  -0.0011219 ,   2.3975e-05 ,  -3.5524e-05 ,         0.55
   -0.020047 ,  -6.9504e-05 ,  -6.1529e-05 ,         0.05
    0.004915 ,  -1.2902e-05 ,   1.2644e-05 ,         0.09
   -0.024648 ,   4.1295e-05 ,  -4.0178e-05 ,          0.2
   -0.036947 ,   1.8798e-05 ,  -8.4464e-05 ,         0.04
   -0.029026 ,  -7.8334e-05 ,   1.7533e-05 ,         0.08
   -0.035858 ,   1.6095e-05 ,  -3.7859e-05 ,         0.14
   0.0075198 ,    7.838e-05 ,  -5.8126e-05 ,         0.94
   -0.039181 ,  -6.6541e-05 ,   3.1702e-05 ,         0.04
   -0.034267 ,  -2.5342e-05 ,   4.3266e-05 ,         0.13
    -0.03938 ,  -6.2465e-05 ,  -4.3403e-05 ,         0.05
   -0.029189 ,   7.8105e-05 ,  -5.5267e-05 ,         0.01
   -0.039429 ,  -2.8073e-05 ,  -9.0376e-05 ,            0
  -0.0078775 ,  -4.9869e-05 ,   4.8354e-05 ,         0.77
    -0.01415 ,  -6.2802e-06 ,  -6.6242e-05 ,         0.35
   -0.027723 ,   5.3529e-05 ,  -1.5879e-05 ,         0.22
   -0.030313 ,  -2.2673e-05 ,  -6.2506e-06 ,         0.26
   -0.035456 ,  -8.4079e-05 ,  -2.1647e-05 ,         0.02
   -0.021578 ,  -1.3607e-05 ,    3.368e-05 ,         0.37
    -0.03961 ,   5.3783e-05 ,    2.582e-05 ,         0.06
  -0.0098649 ,   2.6079e-05 ,   5.7259e-05 ,         0.87
   -0.016057 ,   7.8492e-05 ,   5.1906e-05 ,         0.05
   -0.024594 ,  -1.4192e-05 ,    3.314e-06 ,         0.32
  -0.0027778 ,   9.1716e-05 ,   5.3842e-06 ,         0.92
   0.0019675 ,   4.6202e-05 ,  -2.7314e-05 ,         0.46
   -0.026878 ,  -3.1224e-05 ,  -3.9096e-05 ,         0.21
   -0.014288 ,   6.9881e-05 ,   6.2309e-07 ,         0.34
   -0.017661 ,   8.3832e-05 ,   1.6202e-05 ,         0.16
   -0.022939 ,   1.1613e-05 ,   4.3489e-05 ,         0.35
   0.0019571 ,  -4.4656e-05 ,   1.2984e-05 ,         0.38
   0.0091246 ,   6.8867e-05 ,   7.0857e-05 ,         0.98
  -0.0086768 ,   7.6908e-05 ,   4.1829e-06 ,          0.9
   -0.030936 ,  -7.9182e-06 ,  -5.4602e-05 ,         0.18
   -0.033849 ,   -5.986e-05 ,   7.8063e-05 ,         0.01
   -0.011002 ,   1.7997e-05 ,  -9.2929e-05 ,         0.16
   -0.023573 ,  -4.0185e-05 ,   1.6895e-05 ,          0.3
   -0.026591 ,  -3.9092e-06 ,   1.6465e-06 ,         0.38
   -0.012488 ,   8.0365e-05 ,   2.5674e-05 ,         0.25
   -0.030974 ,   8.8659e-05 ,   2.8581e-05 ,            0
  -0.0060754 ,   2.8913e-05 ,   1.8631e-05 ,         0.63
   -0.037216 ,  -1.6405e-05 ,  -1.1004e-05 ,         0.16
   -0.038297 ,   4.3305e-06 ,   7.7222e-05 ,         0.06
   -0.025674 ,   4.2217e-05 ,  -6.5275e-05 ,          0.1
    -0.03613 ,   4.4831e-05 ,  -5.6165e-05 ,         0.07
   0.0050286 ,   8.4391e-06 ,  -1.9638e-06 ,         0.01
   0.0023303 ,    -8.28e-05 ,   5.7843e-06 ,         0.84
   -0.020215 ,   1.8039e-05 ,   9.5576e-05 ,         0.03
   -0.031539 ,   1.3919e-05 ,   9.2421e-05 ,         0.02
   -0.018477 ,  -3.2761e-05 ,  -7.7104e-06 ,         0.57
   -0.019189 ,   4.5263e-06 ,  -5.9373e-05 ,         0.32
  -0.0035618 ,    -2.83e-05 ,    4.023e-05 ,         0.62
   -0.019676 ,  -7.2646e-05 ,   1.8054e-05 ,         0.21
   0.0075904 ,  -5.0151e-05 ,  -6.0101e-05 ,         0.58
   0.0055993 ,   4.7613e-05 ,  -2.7223e-05 ,         0.29
   0.0075707 ,   4.7122e-05 ,   7.5901e-05 ,         0.85
     -0.0227 ,   -1.911e-05 ,  -8.7128e-05 ,         0.04
   -0.025488 ,  -7.8045e-05 ,  -4.1473e-05 ,         0.09
    0.004335 ,  -5.4126e-05 ,   2.4112e-05 ,         0.45
   -0.029498 ,   1.7405e-05 ,  -1.5493e-05 ,         0.22
   -0.033456 ,  -6.5882e-05 ,   5.2408e-05 ,         0.05
   -0.013974 ,   4.3007e-05 ,   8.9887e-05 ,         0.04
   0.0052731 ,  -2.6972e-05 ,  -2.9955e-05 ,         0.17
   -0.019873 ,  -2.3978e-05 ,  -2.3679e-05 ,          0.5
   -0.029212 ,  -4.4942e-05 ,   8.4315e-05 ,            0
   -0.036063 ,   2.2672e-05 ,  -6.5594e-05 ,         0.09
    0.006653 ,   9.2293e-05 ,  -3.0279e-07 ,         0.84
  -0.0098564 ,   8.9353e-05 ,   -1.073e-05 ,          0.9
   -0.021125 ,   3.0165e-05 ,   3.0947e-05 ,          0.4
  -0.0067534 ,   5.5366e-06 ,    4.941e-05 ,         0.66
 -0.00039049 ,   2.3022e-05 ,   3.4439e-06 ,         0.29
   -0.023325 ,  -6.0922e-05 ,  -4.8766e-05 ,         0.11
  -0.0053671 ,   6.7642e-05 ,    5.654e-05 ,         0.98
   -0.029809 ,  -5.9741e-05 ,   3.9264e-05 ,         0.14
   0.0079357 ,   1.2432e-05 ,  -1.1089e-05 ,            0
  -0.0044084 ,  -9.5002e-05 ,   -2.964e-05 ,         0.98
   -0.031655 ,  -4.8126e-05 ,   5.1897e-05 ,          0.1
   -0.017861 ,   1.4909e-05 ,   5.5657e-05 ,         0.43
  -0.0083503 ,  -3.8861e-05 ,    1.512e-05 ,         0.64
   0.0064984 ,    7.612e-05 ,  -2.1496e-05 ,         0.63
   -0.013533 ,   5.3953e-05 ,   5.3296e-05 ,         0.34
  -0.0086763 ,  -8.5201e-05 ,    1.583e-05 ,         0.96
  -0.0059591 ,   2.4382e-05 ,  -3.0671e-05 ,         0.66
   0.0061599 ,   5.7526e-05 ,   1.6084e-05 ,         0.37
   -0.032358 ,  -1.3606e-05 ,  -3.5417e-05 ,         0.18
